title:unconcerned, start timestamp:1741764852.494637, stop timestamp:1741764889.809570, headset type:EPOCX, headset serial:E502023B, headset firmware:730, channels:55, sampling rate:eeg_128, samples:4780      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1741764854.126531,1741764854.299070,95.000000,0.000000,4292.436035,4291.410156,4330.769043,4290.384766,4297.692383,4275.897461,4308.974121,4298.205078,4259.871582,4263.461426,4440.000000,4463.717773,4368.846191,4435.512695,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.134339,1741764854.306978,96.000000,0.000000,4285.769043,4277.563965,4313.974121,4262.820313,4284.871582,4262.563965,4291.282227,4276.025879,4240.128418,4256.666504,4460.128418,4451.153809,4364.230957,4429.743652,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.142147,1741764854.314786,97.000000,0.000000,4278.717773,4270.000000,4310.128418,4231.794922,4277.179688,4258.846191,4286.153809,4276.794922,4243.077148,4247.820313,4446.025879,4442.436035,4351.025879,4429.871582,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.149955,1741764854.322695,98.000000,0.000000,4266.410156,4264.358887,4308.589844,4210.769043,4264.102539,4264.743652,4292.179688,4280.000000,4246.538574,4239.358887,4393.717773,4442.051270,4338.717773,4409.358887,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.157763,1741764854.330503,99.000000,0.000000,4254.102539,4253.974121,4296.922852,4201.410156,4253.974121,4262.436035,4284.615234,4271.922852,4240.256348,4232.051270,4378.461426,4437.820313,4332.179688,4388.717773,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.165571,1741764854.338411,100.000000,0.000000,4258.717773,4251.025879,4294.358887,4201.282227,4257.179688,4264.358887,4286.025879,4276.666504,4243.974121,4234.102539,4417.820313,4425.897461,4336.538574,4396.025879,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.173380,1741764854.346219,101.000000,0.000000,4265.641113,4253.974121,4298.205078,4200.128418,4256.153809,4272.692383,4284.230957,4272.179688,4233.077148,4230.256348,4428.077148,4415.641113,4333.077148,4400.256348,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.181188,1741764854.354127,102.000000,0.000000,4264.487305,4254.871582,4301.410156,4199.487305,4245.384766,4276.410156,4277.692383,4261.153809,4224.230957,4223.205078,4408.846191,4417.051270,4325.897461,4395.000000,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.188996,1741764854.361935,103.000000,0.000000,4270.512695,4261.666504,4308.077148,4210.641113,4250.641113,4283.717773,4283.461426,4267.820313,4236.153809,4228.974121,4407.051270,4430.512695,4332.436035,4402.307617,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.196804,1741764854.369644,104.000000,0.000000,4271.025879,4260.384766,4302.436035,4216.153809,4261.025879,4284.743652,4277.692383,4263.589844,4226.410156,4226.666504,4411.153809,4426.538574,4333.974121,4400.256348,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.204612,1741764854.377452,105.000000,0.000000,4260.256348,4249.871582,4291.153809,4219.615234,4251.538574,4281.922852,4272.051270,4251.538574,4212.179688,4218.974121,4403.589844,4417.307617,4326.922852,4393.077148,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.212420,1741764854.385160,106.000000,0.000000,4262.051270,4252.692383,4300.512695,4240.256348,4248.846191,4290.000000,4282.051270,4260.256348,4228.333496,4230.128418,4424.871582,4428.077148,4335.000000,4407.563965,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.220228,1741764854.392968,107.000000,0.000000,4272.179688,4264.230957,4310.512695,4258.333496,4262.563965,4295.897461,4286.025879,4267.051270,4236.922852,4244.102539,4424.230957,4430.512695,4346.538574,4418.974121,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.228036,1741764854.400677,108.000000,0.000000,4275.000000,4270.000000,4309.487305,4268.589844,4272.563965,4292.179688,4283.077148,4268.205078,4237.948730,4242.179688,4394.102539,4427.179688,4345.769043,4415.384766,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.235844,1741764854.408585,109.000000,0.000000,4271.410156,4270.769043,4309.230957,4285.512695,4275.897461,4287.692383,4285.128418,4283.077148,4258.077148,4244.615234,4427.307617,4442.436035,4347.563965,4417.948730,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.243652,1741764854.416393,110.000000,0.000000,4260.641113,4264.615234,4298.205078,4289.871582,4269.230957,4283.077148,4281.794922,4275.128418,4247.436035,4241.538574,4455.769043,4428.846191,4341.410156,4408.589844,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.251460,1741764854.424301,111.000000,0.000000,4259.358887,4264.230957,4289.743652,4286.410156,4262.179688,4275.256348,4276.410156,4252.436035,4221.538574,4235.512695,4419.230957,4397.563965,4336.410156,4399.743652,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.259269,1741764854.432109,112.000000,0.000000,4270.384766,4270.384766,4302.307617,4298.589844,4269.615234,4277.307617,4290.769043,4268.974121,4244.615234,4250.641113,4404.358887,4424.615234,4344.871582,4416.025879,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,25.000000,4.000000,4.000000,1.000000,1.000000,3.000000,4.000000,4.000000,4.000000,4.000000,3.000000,1.000000,3.000000,4.000000,4.000000
1741764854.267077,1741764854.439918,113.000000,0.000000,4265.641113,4257.051270,4305.512695,4296.922852,4268.717773,4275.897461,4297.307617,4281.410156,4256.794922,4257.051270,4434.230957,4452.179688,4336.794922,4418.461426,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.274885,1741764854.447626,114.000000,0.000000,4253.333496,4243.333496,4288.846191,4276.410156,4249.230957,4259.615234,4270.641113,4255.384766,4224.230957,4238.205078,4436.794922,4419.358887,4327.692383,4402.436035,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.282693,1741764854.455434,115.000000,0.000000,4250.000000,4242.051270,4278.974121,4260.128418,4233.974121,4250.769043,4254.615234,4234.102539,4203.717773,4222.563965,4394.102539,4390.128418,4329.871582,4392.820313,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.290501,1741764854.463142,116.000000,0.000000,4247.307617,4237.436035,4280.641113,4243.333496,4232.563965,4258.461426,4264.615234,4234.230957,4204.358887,4219.102539,4381.153809,4392.307617,4323.717773,4386.794922,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.298309,1741764854.470950,117.000000,0.000000,4247.692383,4233.461426,4281.794922,4227.563965,4232.307617,4268.333496,4270.000000,4237.820313,4202.948730,4216.025879,4397.307617,4398.205078,4316.025879,4378.974121,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.306117,1741764854.478658,118.000000,0.000000,4242.051270,4225.769043,4275.769043,4208.589844,4223.205078,4264.102539,4260.000000,4230.384766,4197.307617,4200.256348,4378.589844,4388.846191,4303.974121,4365.256348,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.313925,1741764854.486566,119.000000,0.000000,4221.666504,4207.179688,4259.230957,4181.922852,4210.897461,4251.025879,4242.563965,4212.820313,4188.974121,4188.589844,4359.615234,4366.282227,4278.846191,4347.692383,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.321734,1741764854.494374,120.000000,0.000000,4216.025879,4197.820313,4249.487305,4163.333496,4201.282227,4250.512695,4240.769043,4201.794922,4177.436035,4189.230957,4362.948730,4357.948730,4271.025879,4340.641113,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.329542,1741764854.502282,121.000000,0.000000,4236.794922,4211.025879,4262.563965,4168.333496,4199.871582,4261.794922,4254.230957,4212.563965,4183.077148,4189.487305,4338.846191,4375.512695,4288.717773,4353.077148,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.337350,1741764854.510090,122.000000,0.000000,4253.589844,4223.846191,4279.615234,4180.000000,4209.743652,4264.871582,4259.871582,4229.358887,4200.128418,4195.256348,4345.128418,4392.307617,4298.077148,4370.000000,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.345158,1741764854.517999,123.000000,0.000000,4250.769043,4223.846191,4283.333496,4178.974121,4218.974121,4264.230957,4261.025879,4233.589844,4202.179688,4209.358887,4413.077148,4395.897461,4301.922852,4371.153809,6456.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.352966,1741764854.525807,124.000000,0.000000,4248.846191,4223.205078,4280.512695,4175.128418,4220.000000,4266.922852,4258.589844,4230.897461,4200.000000,4213.717773,4425.769043,4396.538574,4309.615234,4364.615234,6578.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.360774,1741764854.533715,125.000000,0.000000,4255.512695,4223.589844,4281.922852,4175.512695,4217.051270,4269.230957,4258.589844,4227.692383,4197.179688,4206.410156,4369.487305,4398.974121,4302.948730,4369.102539,6975.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.368582,1741764854.541523,126.000000,0.000000,4260.897461,4222.692383,4290.897461,4174.358887,4217.179688,4276.153809,4265.897461,4232.692383,4203.461426,4209.615234,4368.333496,4403.205078,4298.846191,4377.436035,5733.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.376390,1741764854.549231,127.000000,0.000000,4261.025879,4220.769043,4295.384766,4168.974121,4219.615234,4281.794922,4264.230957,4235.128418,4208.717773,4211.282227,4400.512695,4406.410156,4307.307617,4382.948730,73.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.384198,1741764854.557040,0.000000,0.000000,4257.051270,4217.820313,4287.307617,4161.410156,4214.871582,4278.205078,4255.769043,4220.128418,4187.563965,4192.820313,4383.461426,4404.615234,4301.538574,4385.769043,5571.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.392007,1741764854.564748,1.000000,0.000000,4252.051270,4217.179688,4278.846191,4155.384766,4208.589844,4270.384766,4250.897461,4210.769043,4175.769043,4187.563965,4373.717773,4398.846191,4290.128418,4379.615234,5247.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.399814,1741764854.572556,2.000000,0.000000,4251.922852,4214.615234,4278.846191,4151.794922,4211.153809,4271.922852,4254.743652,4216.922852,4192.179688,4201.153809,4385.897461,4389.615234,4296.794922,4372.051270,5546.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.407623,1741764854.580264,3.000000,0.000000,4254.487305,4208.717773,4281.666504,4149.102539,4213.461426,4278.717773,4255.384766,4218.846191,4191.922852,4198.589844,4364.230957,4391.410156,4299.358887,4373.461426,5531.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.415431,1741764854.588073,4.000000,0.000000,4254.743652,4216.410156,4281.410156,4145.000000,4214.230957,4279.743652,4249.743652,4221.922852,4186.538574,4193.974121,4366.794922,4402.692383,4294.102539,4380.512695,5577.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.423239,1741764854.595781,5.000000,0.000000,4253.974121,4228.846191,4278.846191,4145.256348,4219.102539,4280.128418,4256.282227,4227.563965,4197.307617,4203.077148,4395.769043,4399.230957,4303.205078,4382.692383,3645.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.431047,1741764854.603589,6.000000,0.000000,4261.538574,4230.641113,4282.948730,4150.641113,4224.487305,4281.153809,4261.794922,4225.897461,4201.282227,4206.666504,4374.871582,4406.538574,4315.769043,4386.025879,3351.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.438855,1741764854.611297,7.000000,0.000000,4273.461426,4231.025879,4296.153809,4152.820313,4224.743652,4286.666504,4266.153809,4237.820313,4218.589844,4218.974121,4380.641113,4436.538574,4318.461426,4406.538574,5183.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.446663,1741764854.619206,8.000000,0.000000,4268.333496,4220.641113,4292.563965,4145.512695,4217.179688,4286.794922,4267.948730,4241.922852,4222.948730,4230.769043,4432.948730,4421.025879,4315.512695,4413.717773,5397.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.454471,1741764854.627014,9.000000,0.000000,4256.666504,4209.487305,4272.563965,4137.436035,4212.436035,4276.794922,4254.871582,4217.692383,4181.922852,4207.948730,4407.948730,4377.051270,4310.512695,4393.077148,4969.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.462279,1741764854.634822,10.000000,0.000000,4260.384766,4218.589844,4268.846191,4140.512695,4215.256348,4277.179688,4254.743652,4210.641113,4162.820313,4180.128418,4354.871582,4378.974121,4298.717773,4383.846191,5764.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.470087,1741764854.642530,11.000000,0.000000,4271.282227,4225.897461,4279.102539,4145.256348,4220.000000,4280.256348,4257.820313,4220.256348,4181.666504,4187.820313,4379.102539,4401.025879,4293.333496,4402.179688,6461.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.477896,1741764854.650338,12.000000,0.000000,4281.794922,4224.102539,4287.820313,4150.641113,4226.153809,4273.205078,4246.153809,4218.333496,4190.128418,4207.307617,4398.333496,4403.974121,4306.410156,4415.384766,6576.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.485704,1741764854.658047,13.000000,0.000000,4296.282227,4238.077148,4297.948730,4162.820313,4230.769043,4274.487305,4252.820313,4224.230957,4195.897461,4214.102539,4386.025879,4415.384766,4320.256348,4413.717773,6992.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.493512,1741764854.665855,14.000000,0.000000,4312.051270,4256.025879,4307.436035,4178.077148,4232.436035,4280.128418,4265.897461,4238.461426,4211.282227,4220.000000,4406.282227,4435.000000,4329.230957,4426.666504,5764.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.501320,1741764854.673563,15.000000,0.000000,4319.615234,4258.589844,4312.307617,4188.974121,4233.846191,4279.487305,4264.871582,4238.717773,4213.974121,4222.179688,4414.102539,4434.615234,4333.846191,4442.563965,6461.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.509128,1741764854.681371,16.000000,0.000000,4321.666504,4263.205078,4317.307617,4193.974121,4237.948730,4282.307617,4267.948730,4245.641113,4223.717773,4225.128418,4403.717773,4436.794922,4325.512695,4429.358887,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.516936,1741764854.689079,17.000000,0.000000,4318.077148,4265.384766,4315.641113,4198.589844,4239.615234,4284.102539,4272.179688,4252.436035,4236.025879,4226.922852,4400.384766,4437.307617,4306.025879,4399.487305,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.524744,1741764854.696987,18.000000,0.000000,4306.282227,4251.410156,4302.563965,4197.436035,4241.282227,4284.871582,4266.922852,4237.436035,4213.846191,4210.512695,4388.974121,4413.461426,4297.820313,4389.487305,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.532552,1741764854.704795,19.000000,0.000000,4290.384766,4233.589844,4293.077148,4188.205078,4244.358887,4286.538574,4258.205078,4226.538574,4185.512695,4190.512695,4380.384766,4392.692383,4302.307617,4396.538574,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.540360,1741764854.712703,20.000000,0.000000,4278.589844,4227.051270,4286.410156,4180.512695,4236.922852,4285.128418,4262.051270,4228.205078,4183.461426,4187.692383,4384.871582,4393.717773,4292.948730,4384.487305,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.548169,1741764854.720511,21.000000,0.000000,4280.256348,4236.025879,4288.077148,4182.692383,4232.820313,4283.461426,4269.358887,4231.153809,4196.025879,4199.615234,4375.000000,4406.282227,4284.487305,4378.205078,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.555977,1741764854.728419,22.000000,0.000000,4293.974121,4245.512695,4305.641113,4194.743652,4244.615234,4283.717773,4267.563965,4238.717773,4205.512695,4208.461426,4373.077148,4420.512695,4307.820313,4399.743652,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.563785,1741764854.736228,23.000000,0.000000,4310.256348,4252.948730,4320.769043,4207.948730,4247.948730,4283.717773,4271.025879,4246.410156,4208.077148,4209.615234,4396.538574,4438.589844,4328.461426,4406.538574,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.571593,1741764854.744136,24.000000,0.000000,4319.230957,4269.230957,4320.897461,4214.358887,4245.512695,4281.922852,4271.538574,4243.461426,4212.179688,4212.307617,4403.333496,4447.948730,4317.948730,4401.538574,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741764854.579401,1741764854.751944,25.000000,0.000000,4311.153809,4269.615234,4314.743652,4206.410156,4252.179688,4280.512695,4264.102539,4236.410156,4215.000000,4217.692383,4395.641113,4432.563965,4311.282227,4406.794922,0.000000,3.000000,73.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
